BBL,UnitsTotal,UnitsRes
1019820068,9,4
1011270029,146,138
1007330061,1,0
1010540048,4,0
1011990015,9,9
1010900023,766,764
1010330109,54,52
1012500015,1,1
1011830124,10,10
1021670029,1,0
1021740060,2,0
1018480002,10,10
1021100078,20,20
1020290039,25,25
1020260001,76,76
1021350030,7,7
1021490009,0,0
1020320017,1,0
1020010005,1,0
1015560014,10,10
1015390010,133,133
1015030045,1,1
1021410038,37,36
1021590067,46,45
1018420023,16,16
1019900054,54,54
1019520041,0,0
1006510009,0,0
1005200079,6,5
1003450048,172,172
1007537501,2,2
1007450042,5,5
1006050031,1,0
1001410002,3,2
1002330009,6,0
1004510044,10,8
1016590028,8,7
1015000009,25,25
1013990122,5,4
1014160105,2,1
1013130065,1,0
1012870052,29,0
1017740067,3,0
1005620038,10,10
1004787502,5,4
1009130023,1,1
1004360009,25,22
1010180013,1,0
1008850015,1,0
1010600051,2,0
1016340057,4,3
1016457501,8,8
1016380062,0,0
1017180108,2,2
1017170013,3,3
1013820007,22,22
1014220033,1,1
1014850040,2,0
1019420015,11,11
1018960014,63,63
1018950076,76,76
1015290035,20,20
1015290121,20,20
1015780043,15,15
1011290039,102,102
1012110145,10,10
1011990105,14,14
1021680009,20,20
1021090030,2,2
1012520015,9,9
1020540014,16,16
1017510012,6,6
1017680006,11,11
1017880004,2,0
1016830045,25,23
1002770015,1,0
1001780024,5,3
1003740047,1,0
1014430038,1,0
1017110024,9,8
1016270022,10,9
1013230118,1,0
1008460067,6,4
1011500010,10,10
1007650022,25,25
1005070026,4,3
1012000064,10,8
1007530073,6,6
1010140039,1,0
1020370011,398,376
1019860030,2,0
1014070066,5,5
1011960114,10,10
1008250029,4,0
1010560058,15,15
1011860134,7,7
1001340021,5,3
1001070060,0,0
1006200037,20,20
1018780029,14,12
1019140149,11,11
1015080066,2,2
1017180030,0,0
1014500040,25,22
1014930044,1,1
1014020041,0,0
1022217501,89,89
1007990008,4,3
1006960054,1,0
1006690038,0,0
1019670066,1,0
1020020061,25,25
1014070008,20,18
1011620154,8,8
1020840013,3,3
1012460118,8,8
1022280025,78,78
1020010120,1,0
1020700016,10,10
1020590031,21,16
1019070030,11,11
1019070023,7,7
1019230035,20,16
1018690137,20,20
1015270014,11,11
1014070047,1,1
1014440049,17,16
1013790136,1,1
1018410018,10,10
1019170047,10,10
1020070010,27,25
1020920042,10,10
1019030044,4,4
1019530058,10,10
1014950111,9,9
1013840032,51,48
1014300145,3,3
1012610054,0,0
1017710038,3,0
1012460053,54,54
1021200052,30,30
1019490049,2,2
1021090045,17,17
1015840049,35,32
1005080044,30,27
1009160037,45,41
1004080024,10,0
1004500005,7,5
1017300040,4,0
1013090041,46,44
1002850011,21,21
1004580027,10,8
1005580044,69,69
1006130049,1,1
1003910013,4,4
1007460071,13,13
1007450032,14,13
1005250001,15,13
1000047501,52,0
1008660067,29,19
1009250050,1,0
1008980045,5,5
1004410001,13,12
1007760040,0,0
1012000146,10,10
1011717501,365,362
1010107503,19,0
1020140018,30,30
1021680027,2,2
1020870016,20,20
1020500062,1,1
1020500193,1,1
1019270019,3,3
1020300043,2,0
1019110012,8,8
1018827501,56,56
1019020024,3,3
1019200045,3,3
1017450071,26,23
1017510066,11,11
1002760006,22,20
1005200042,3,3
1005900019,3,3
1005430062,23,20
1005317504,4,0
1008170036,0,0
1008250024,7,0
1012360032,23,18
1005740055,10,10
1005780080,0,0
1005220008,14,0
1007190058,3,3
1004540066,13,13
1012020020,10,10
1010720044,1,0
1011820147,1,1
1010390017,3,0
1010430005,48,48
1012520008,8,8
1021100041,3,3
1021100102,0,0
1019470139,3,3
1020240045,2,2
1021330046,37,37
1019040124,2,2
1013900001,3,1
1012510019,8,8
1012530007,30,30
1019500102,10,10
1015890034,107,104
1020240046,2,2
1019130017,1,0
1018870159,2,2
1019410050,4,4
1015630024,20,20
1018410160,16,14
1019240002,8,8
1018480003,10,10
1019160151,3,3
1015830032,1,1
1004500040,3,3
1008500063,2,1
1007920049,5,4
1011490041,4,4
1010790003,1,0
1012030026,7,7
1012090053,61,61
1011620022,4,4
1021070003,6,0
1012450030,1,1
1019500106,2,2
1002560001,611,610
1021080023,1,0
1015020147,1,1
1015270021,20,16
1014720013,1,1
1015090005,1,1
1013870052,6,1
1016660107,4,3
1012610021,37,0
1017670021,21,16
1017710005,0,0
1016270046,12,12
1017710049,0,0
1006380001,38,38
1010570019,1,0
1006180056,3,3
1004370023,20,20
1000770015,15,1
1006110057,6,5
1004510045,10,8
1005920009,2,2
1004777501,5,0
1009140059,27,24
1004400048,12,12
1004380011,1,0
1007760069,14,12
1007350061,0,0
1006990014,1,0
1012380058,2,2
1020080057,1,0
1019110150,11,11
1013800059,7,0
1019200047,3,3
1014080149,1,1
1015290026,8,6
1013880043,2,2
1015040127,1,1
1013860013,1,1
1014320045,128,126
1014080011,2,2
1014040023,1,1
1017280042,8,8
1016380013,9,9
1008420042,33,0
1004160025,14,13
1006050033,1,0
1001430014,7,5
1004880010,36,33
1004270011,2,0
1007390001,133,0
1008410081,10,0
1012110033,1,0
1008850024,3,3
1011420045,10,10
1007080031,16,0
1014720028,1,0
1012750001,8,0
1021620029,15,15
1021270041,20,20
1020650006,3,2
1020680033,3,3
1018860001,1,0
1020670130,3,3
1020660055,2,2
1013030046,47,45
1018150046,7,7
1017210028,4,4
1016240014,4,0
1004947503,8,7
1002830058,1,0
1006330006,45,41
1018310003,1,0
1018700059,5,5
1014920146,1,1
1015230009,1,1
1008190020,12,11
1008150046,24,0
1005110001,93,0
1006140012,1,1
1008180023,6,6
1008097501,29,0
1004757503,21,20
1017530010,1,1
1002310030,8,0
1005280052,3,0
1019160155,8,8
1013780060,1,1
1015680021,385,383
1016610048,5,4
1016610018,16,16
1002990025,16,14
1002990035,2,0
1002100004,4,0
1005527504,30,28
1006150022,3,3
1009270025,7,6
1008437502,5,2
1008720013,1,0
1010190060,16,15
1005160041,4,2
1000900011,1,0
1006240070,0,0
1004660024,2,2
1004640006,6,0
1001327504,6,5
1011850061,8,8
1003940038,5,4
1010350006,79,79
1011420136,12,12
1011290045,31,31
1006990033,91,89
1022290032,4,0
1021760011,42,41
1003540022,35,35
1004060009,29,27
1005030020,4,2
1005130031,0,0
1021300058,0,0
1009990017,2,0
1002000027,22,20
1020580008,1,1
1020710051,4,4
1019170141,3,3
1020630129,9,9
1021320021,42,40
1018730006,3,3
1018287501,14,14
1006080066,1,0
1006310042,3,2
1001360020,6,5
1002930011,6,0
1004900021,7,6
1004890037,40,40
1004080030,1,0
1021320037,21,19
1013090056,1,0
1019060037,11,11
1019200147,11,11
1018920033,2,2
1015550021,15,15
1015280001,24,20
1018850156,5,5
1014930069,3,2
1016590128,8,8
1014450031,30,30
1002810032,4,0
1004840032,9,8
1000900012,1,0
1014430047,1,1
1015040009,9,9
1013820039,1,0
1014107504,11,11
1018480010,15,15
1014900040,102,102
1015790012,14,14
1006200048,2,1
1008970060,0,0
1004600032,3,3
1002290020,18,13
1003780033,7,6
1003160114,0,0
1005770019,6,0
1015110026,3,3
1013990010,7,6
1012630043,31,0
1014080061,2,2
1016290102,1,1
1017100040,4,4
1016137501,62,59
1004240011,4,3
1004120021,3,0
1004110033,6,5
1008400069,6,0
1004410019,23,21
1012190025,6,6
1010390050,20,20
1002000032,5,2
1006320059,1,1
1005830051,5,5
1016160034,1,0
1017290105,4,4
1003070015,4,0
1001517501,5,4
1005710030,1,0
1008390060,20,0
1008230055,88,0
1008090080,1,0
1006150041,4,4
1006400054,2,2
1002880021,1,0
1022180054,25,25
1022150790,1,1
1020800021,3,3
1020780011,42,42
1020430018,17,14
1020410031,31,31
1020860020,36,36
1003550075,4,4
1008930010,6,5
1008350009,3,0
1006910050,1,0
1010740018,8,7
1012440057,1,1
1022360027,48,40
1020630020,2,2
1020610021,4,4
1018410016,1,1
1018680044,34,31
1014080047,9,8
1013990047,1,1
1013280018,13,13
1021610114,30,30
1021420078,25,25
1020440016,12,9
1019700042,5,0
1019110119,14,14
1019080055,1,0
1018240001,1,0
1017350036,18,16
1016750052,8,6
1016660012,4,3
1017560004,9,9
1006400039,7,6
1000200016,41,0
1000930029,1,0
1015430008,18,18
1003500065,18,18
1004100069,1,0
1004400047,12,12
1003990020,3,0
1007610031,6,0
1007840017,2,0
1009110034,7,6
1008170080,2,0
1005070020,9,8
1004110045,52,52
1004770057,0,0
1003947502,12,12
1003930014,28,28
1006120064,5,4
1005020035,8,4
1004220062,24,22
1012330060,9,9
1006110038,4,0
1022150316,2,2
1008870087,4,0
1007620046,1,0
1008730004,5,4
1011380034,13,12
1012010053,5,5
1011830035,35,31
1007200008,4,4
1012460142,1,1
1007660020,6,6
1007460079,10,9
1011460008,43,43
1010720032,1,0
1011840010,125,119
1010410064,14,13
1015050001,45,45
1012520010,8,8
1002770042,24,22
1002830067,8,6
1005050031,56,0
1005010003,1,0
1004167502,17,12
1008167502,8,7
1019010156,0,0
1012490026,8,8
1021610060,45,45
1022150065,2,2
1020410126,1,1
1014080071,34,29
1015860021,191,189
1006430064,4,4
1003030018,0,0
1003850004,1,0
1004440010,2,1
1009190034,175,168
1004490035,4,3
1003940050,11,11
1003927502,12,12
1005730066,11,11
1008960001,92,91
1012160143,10,10
1000130001,28,0
1003480051,14,12
1001337509,6,6
1014120062,1,1
1013790163,1,0
1013330042,200,200
1017090042,4,2
1016280012,0,0
1017850022,0,0
1003080030,10,8
1005670013,6,6
1009190012,0,0
1007290060,0,0
1010120029,3,0
1005510023,4,0
1005920078,3,3
1005190059,2,2
1011270113,1,1
1011230146,2,2
1012070049,1,1
1021760150,20,20
1021570022,3,1
1022240022,36,36
1021080055,7,6
1009240062,8,8
1004807501,8,6
1004490027,20,20
1003740062,0,0
1020250025,1,1
1007840048,5,0
1007987505,33,33
1001660027,9,0
1001620044,1,0
1000410024,13,0
1005300027,5,0
1004690043,23,23
1003850027,1,0
1005060053,1,1
1010600158,5,5
1008320076,1,0
1007680009,9,9
1008300045,20,14
1008620063,11,9
1012220052,7,7
1011980143,10,10
1020710030,20,18
1014480043,20,20
1013880072,1,1
1016230128,3,3
1013820015,3,0
1016450153,6,6
1016310031,1,0
1003947505,10,10
1020450029,15,12
1019880105,17,16
1014700025,28,27
1020240157,1,1
1019050001,4,2
1019380105,3,3
1010700001,1,0
1021700118,1,0
1012237503,281,279
1011640056,9,9
1019140017,13,12
1018300060,10,10
1021740224,42,42
1004530003,5,4
1010600038,15,15
1007840019,139,0
1008740061,22,22
1007600068,210,207
1008240053,5,0
1012000031,91,83
1021720016,0,0
1021270037,22,22
1019900033,1,0
1015460031,2,2
1015840006,20,20
1014520005,35,33
1013880163,1,1
1008690064,18,0
1003360025,0,0
1004400021,35,35
1004370016,13,13
1005070010,20,20
1004520030,9,6
1008380062,13,0
1013450002,3,2
1012690030,1,0
1015990064,0,0
1013600060,0,0
1017090016,7,0
1017080019,8,8
1016370037,4,3
1017180133,2,2
1016370050,9,8
1001630002,28,24
1005130023,1,0
1004650047,21,18
1008440042,10,0
1021150037,3,2
1019470017,10,10
1015560011,11,11
1013970116,6,4
1014530009,16,16
1013470005,41,40
1013387501,114,113
1012630023,1,0
1008040033,2,0
1002770002,30,28
1020360021,20,20
1014700010,18,18
1020600025,36,35
1013780142,1,1
1019010029,2,0
1012040051,10,10
1012120018,2,2
1010930009,0,0
1018780012,181,175
1019390002,11,10
1018430025,9,9
1019030064,12,12
1021100052,2,2
1019880120,24,24
1019280021,3,3
1020670022,0,0
1018620061,14,12
1018420005,30,30
1018880025,65,65
1018490027,18,18
1015840007,10,10
1013110044,0,0
1014520033,5,5
1015120013,10,10
1013370105,1,0
1012610056,6,0
1015080034,7,6
1014520034,10,10
1014500022,9,8
1013391101,0,0
1017957501,20,20
1012600042,41,0
1003010001,12,0
1001330019,8,7
1017180134,2,2
1017850032,0,0
1000640004,3,0
1006330044,2,2
1006120069,7,7
1003990037,9,8
1021110054,0,0
1004190048,20,18
1005200037,0,0
1004260029,22,3
1003720022,10,9
1004430009,20,20
1009940001,1,0
1007920065,2,0
1019240034,4,0
1018290011,9,9
1014910037,25,22
1015260108,0,0
1012840060,11,0
1015400013,20,20
1015110059,20,18
1012610015,13,0
1013110001,1,0
1015130037,14,12
1014520048,15,15
1013310035,7,6
1014460002,8,6
1014270110,3,3
1015990067,13,12
1013260023,2,0
1016250005,10,10
1017260006,15,15
1001670001,1,0
1001640022,13,10
1002540033,0,0
1005420026,0,0
1010017501,2,0
1008650042,120,109
1008620045,11,0
1011280013,12,12
1012170143,1,1
1006340048,0,0
1006290051,19,19
1013720058,1,1
1017860047,1,0
1016450129,8,7
1002660065,16,0
1002340009,3,0
1006187503,14,13
1003440068,24,21
1013147502,53,0
1007690008,1,0
1007440014,4,4
1008610052,4,1
1010670018,50,50
1010340019,15,15
1021410001,3,0
1009130007,1,0
1004750012,4,2
1009110052,3,2
1012100044,8,8
1006900020,2,0
1010650023,22,22
1011320030,1,0
1004600039,5,4
1003760041,28,28
1002100026,19,16
1001360028,4,0
1000290046,4,3
1004260010,4,3
1003540029,10,10
1014160032,1,1
1014140005,1,0
1021180017,15,15
1021390289,36,36
1021720012,0,0
1021650045,21,21
1020330024,15,15
1011020011,6,0
1011640153,10,10
1021740064,1,0
1021780370,0,0
1018740037,48,48
1019880148,4,0
1015820149,2,2
1016440028,11,9
1017080003,26,23
1018060127,4,4
1017550024,24,24
1016140069,54,54
1005740062,2,2
1002797501,8,8
1015820030,46,46
1013000146,5,4
1017080045,19,16
1019150047,4,4
1018720001,41,40
1004520043,21,21
1008400012,0,0
1009090045,11,10
1003440149,5,5
1007580014,1,0
1011290011,10,10
1006910029,36,35
1007610020,18,17
1011640015,1,0
1012490043,9,9
1008850029,7,6
1008577501,33,31
1007990064,13,0
1011560030,5,0
1012110032,2,0
1018337504,414,414
1022150586,54,54
1021590043,30,30
1019930001,8,2
1020460051,24,24
1020810140,4,4
1015150046,2,0
1013890143,4,2
1020820052,43,43
1014710025,19,18
1019070155,6,6
1018230045,10,10
1014630001,34,31
1018890051,2,2
1019480045,10,10
1017900013,0,0
1016660018,3,2
1016010027,148,146
1002810057,6,0
1002860002,11,11
1006290001,10,5
1005720072,17,16
1005880036,1,0
1005910004,2,1
1008900003,1,0
1004630035,12,8
1021800013,57,56
1012350041,15,15
1010760031,17,16
1004630042,4,1
1008030049,1,0
1006100025,8,8
1006060019,39,35
1005770013,2,0
1004190075,6,5
1004930041,156,152
1012260011,3,3
1002030016,10,8
1006330048,1,1
1009350058,4,3
1007400013,1,0
1007910072,0,0
1007380051,12,12
1004620029,1,0
1007290050,0,0
1008630052,6,4
1010560044,19,19
1004580045,3,2
1006110002,7,7
1005180034,20,19
1021550095,30,30
1021270044,23,22
1019500130,4,3
1019700067,15,14
1020890041,49,49
1019030038,16,16
1020660046,20,20
1008130036,4,0
1008090062,1,0
1010180056,2,0
1010540055,17,16
1009240011,2,2
1004890002,3,3
1004747505,15,14
1001410010,1,1
1003890019,19,18
1005607501,145,144
1004860021,6,4
1003500004,3,1
1008340033,13,0
1009100037,3,3
1019060062,17,16
1019050026,19,19
1019110027,5,5
1018840053,8,8
1013880007,10,9
1012630058,17,0
1014510012,32,32
1008430020,11,0
1008497508,125,123
1008830014,106,0
1008350056,13,0
1008280001,398,387
1007540039,3,0
1011290047,42,42
1004890012,28,26
1004840011,5,4
1004550050,24,24
1008940047,19,17
1007410031,3,2
1008820016,2,2
1010360061,7,6
1019040036,4,4
1012450033,8,8
1021280026,43,43
1012530021,145,145
1020360010,20,20
1019700051,34,34
1020780019,1,0
1014980010,56,54
1015600010,40,40
1013290027,14,12
1013270013,17,13
1018080001,1815,1815
1016880015,2,1
1016270050,15,14
1010340044,0,0
1010380061,15,13
1010420018,4,2
1021770051,0,0
1020570038,3,3
1020680042,3,2
1020820045,44,44
1012280061,235,230
1011490007,3,0
1022430261,2,0
1012127501,153,143
1012440024,2,2
1020870123,2,2
1014840048,20,20
1016270034,7,6
1002710057,1,0
1002710053,15,15
1002390027,7,4
1000190021,1,0
1004180050,14,12
1004670001,5,0
1007970076,42,42
1011447501,37,34
1011060001,0,0
1007160013,2,0
1021570050,80,80
1021670075,26,26
1015300037,13,13
1020230017,5,5
1018230010,52,48
1018730027,1,0
1014870005,1,0
1014480028,15,13
1013980028,2,2
1016160020,11,10
1019080114,10,10
1018280032,26,26
1018690036,11,9
1018840058,2,0
1015460147,3,3
1013790133,1,1
1014530018,17,17
1008020006,12,10
1012010058,49,49
1010750017,20,20
1012160047,10,10
1021110005,10,9
1021620001,484,480
1021790365,1,0
1012230122,7,7
1012190007,2,2
1007200045,61,57
1007170063,1,1
1020800151,10,10
1019450001,41,41
1008000055,11,9
1019980010,1,0
1019880025,20,20
1000290025,4,2
1005630048,12,11
1009240003,4,4
1009110013,5,5
1004060056,18,16
1010960029,1,0
1011670059,61,61
1011700041,8,7
1012440035,16,16
1021570062,7,7
1021180039,20,18
1021080079,24,22
1011270022,20,20
1003740060,0,0
1022150247,1,1
1007220031,16,16
1007630014,1,0
1007220009,2,2
1010530152,2,2
1020860011,39,39
1019070149,7,7
1018720108,8,8
1018290021,2,2
1018480012,14,13
1018910065,19,19
1020640033,2,2
1013470102,7,6
1012710048,0,0
1013750147,3,2
1016760052,7,6
1013490031,12,11
1007430024,5,5
1021260035,1,0
1011440045,10,10
1012020010,5,5
1020410004,1,1
1019537502,10,10
1021300056,1,1
1015680015,32,32
1015350002,1,0
1020760041,1,0
1019080034,3,1
1019410041,3,3
1018920060,2,0
1015307501,6,0
1015550039,20,20
1019140041,3,3
1018410048,1,1
1015480045,5,4
1014680016,20,20
1014520047,41,38
1015127502,34,31
1013190016,1,0
1017280053,15,15
1008040067,1,0
1006110013,2,2
1001367505,17,15
1003480007,12,12
1003060037,8,6
1004260009,1,0
1004060038,0,0
1012900115,5,4
1011710155,0,0
1011850046,5,5
1021680074,41,35
1021490093,66,59
1021590104,6,6
1020520001,0,0
1013470033,21,20
1015050010,1,1
1013430005,111,111
1013440045,3,3
1015410001,387,383
1016320156,2,2
1014510004,9,8
1004430047,8,8
1008820073,10,10
1008330063,15,0
1022220007,77,72
1008000022,7,6
1011290019,14,14
1022150549,14,14
1020680005,3,3
1019400013,0,0
1019270001,13,11
1019060035,11,10
1015440149,4,4
1018840006,43,43
1013950007,9,7
1015160046,20,18
1016210065,11,10
1013270015,17,15
1016310049,8,8
1017700036,4,0
1016460024,1,0
1016270044,10,10
1021390017,0,0
1021100047,2,2
1018750058,37,37
1020790052,6,6
1021340358,2,2
1018830057,24,24
1018210014,36,36
1014520030,0,0
1008940048,4,3
1010200136,1,0
1002800007,18,18
1006440040,2,0
1004890001,40,39
1004750040,6,5
1001460015,14,12
1005830056,2,2
1004670046,5,5
1009980151,8,6
1007457502,219,217
1022150289,2,2
1004960034,6,4
1003760023,4,4
1004160064,22,18
1005750001,8,4
1002030024,4,0
1005260024,27,25
1005290009,0,0
1005190024,24,24
1013210040,1,1
1019480053,4,3
1015220057,7,6
1013310034,7,6
1017110045,0,0
1017170045,20,20
1017210003,12,12
1020230147,5,5
1013800057,8,6
1018600128,10,10
1018890022,43,43
1019140039,7,7
1014430132,1,1
1014950023,9,9
1006020036,9,0
1004230011,5,2
1009170021,0,0
1004480031,4,3
1004010023,18,17
1008360009,7,0
1021180062,7,7
1017290007,20,20
1002730025,4,4
1005860014,1,1
1002790023,27,27
1005550011,15,14
1005730069,7,7
1008227501,9,5
1012750069,68,0
1004600044,5,0
1006120055,5,5
1003740031,0,0
1004640027,2,0
1009200024,8,8
1002800008,23,22
1001980126,104,88
1001370034,5,4
1005790001,4,3
1004550039,4,3
1008930064,90,88
1004040059,5,4
1008980021,15,15
1010570021,1,0
1002800029,5,0
1004650021,6,6
1017720049,14,14
1017450150,3,3
1016370048,8,6
1006140010,31,31
1008080040,170,0
1000130027,12,0
1005250052,5,4
1010487502,6,0
1011980019,90,86
1012100001,80,75
1012130058,1,0
1004520002,166,159
1007190010,4,4
1010390012,2,0
1011850025,50,50
1021570019,2,2
1022390025,53,53
1019480010,4,4
1005870024,3,2
1005730014,1,1
1005307505,26,26
1005560015,371,371
1012267501,8,6
1001957501,6,0
1001620021,4,2
1021560044,0,0
1022300005,52,47
1021610049,31,31
1021800096,36,36
1019160048,3,3
1020470003,11,11
1020610144,4,4
1020590036,2,2
1020507501,2,2
1020440010,9,8
1014960065,38,36
1013110161,6,0
1015240060,8,8
1018740105,8,8
1004020011,79,79
1009390023,13,13
1008860013,2,0
1007670068,1,0
1008240037,18,0
1010460001,75,72
1012390032,14,13
1021300046,0,0
1019250019,1,0
1018290019,8,8
1001360023,6,0
1003920035,2,0
1003720060,103,102
1003620010,461,461
1010420024,0,0
1021390051,1,0
1021220014,2,2
1020700008,4,0
1020300003,17,16
1019080041,3,3
1019370026,2,2
1018297501,91,88
1018590023,10,10
1019440043,3,1
1015850008,69,69
1013787501,9,8
1015800014,15,15
1015400001,19,18
1006260036,47,47
1002770053,18,16
1006170033,2,2
1005170006,20,20
1003740013,0,0
1004610030,11,10
1007530029,10,10
1012280029,9,8
1005170024,3,0
1004140056,1,0
1000280015,3,2
1009240005,5,5
1004510055,10,10
1009457501,587,586
1012020051,1,1
1012090037,69,69
1010390009,5,0
1012450044,5,5
1021740179,25,25
1021430009,49,49
1021230059,20,20
1019880118,24,24
1020840114,2,2
1020790042,20,20
1014870001,30,28
1015240011,1,1
1018960009,1,0
1014930033,30,28
1017830045,9,8
1014247501,208,204
1016750027,1,0
1016830047,1,0
1017107502,9,9
1016360051,4,3
1008050075,32,0
1002410018,1,0
1005880069,9,9
1004050015,20,20
1008090017,2,0
1022150299,3,3
1005970045,11,9
1010780056,20,20
1012000002,14,12
1007167503,46,46
1011650059,10,10
1021680029,1,1
1010720045,1,0
1010327501,554,551
1010420002,10,8
1022340021,21,21
1022150470,82,82
1021450042,22,22
1020590055,6,5
1020450054,25,23
1013910021,259,0
1015780039,4,4
1015010033,70,67
1013990001,1,1
1013420031,1,1
1013630061,0,0
1017730062,1,0
1017210039,6,5
1016660028,41,41
1016600005,1,0
1017510045,5,5
1005580027,4,4
1001800126,3,2
1006150064,34,34
1009620100,1,0
1004700038,21,20
1001070038,5,0
1005620030,1,0
1004920023,9,8
1008400021,10,0
1009150029,7,6
1010420062,9,9
1007720045,44,40
1009960020,8,6
1010940036,1,0
1011410126,1,1
1010300015,173,173
1012150035,91,91
1019290027,5,5
1018810012,16,16
1020760118,5,5
1018310008,10,10
1019250002,19,18
1019190061,4,2
1019140045,8,8
1014860004,1,1
1014720041,16,16
1003900052,22,22
1004850040,9,8
1004010054,18,18
1004970012,14,4
1022370064,48,48
1010430001,12,9
1004040028,9,8
1015250005,1,0
1020330026,16,16
1020610040,2,2
1019420016,2,2
1019320007,0,0
1018920042,8,8
1014910044,1,1
1004630007,7,0
1012350031,20,18
